"FIELD_3","FIELD_4","FIELD_5","FIELD_12","FIELD_13","FIELD_14","FIELD_21","FIELD_22","FIELD_23","FIELD_30","FIELD_31","FIELD_32","FIELD_40"
"0.264999986","0.187000006","0.246999994","0.261000007","0.230000004","0.273999989","29.073999405","29.13699913","29.054000854","30.74200058","29.775999069","30.749000549","65.730191603"
"0.26699999","0.181999996","0.228","0.25999999","0.233999997","0.291999996","28.969999313","28.974000931","28.843000412","30.798000336","29.872999191","30.947999954","65.793574352"
"0.310000002","0.204999998","0.280999988","0.248999998","0.216999993","0.247999996","29","29.041000366","28.978000641","30.787000656","29.840999603","30.785999298","66.492715745"
"0.270000011","0.184","0.238999993","0.273000002","0.246000007","0.317000002","28.98800087","28.961999893","28.754999161","30.777999878","29.902999878","31.025999069","65.162852109"
"0.266000003","0.185000002","0.237000003","0.275999993","0.237000003","0.301999986","28.965000153","28.940000534","28.76499939","30.819999695","29.909999847","31.00799942","65.655356156"
"0.27700001","0.189999998","0.238999993","0.280000001","0.244000003","0.31400001","29.01199913","29.006999969","28.86000061","30.749000549","29.826999664","30.898000717","65.683938065"
"0.259000003","0.174999997","0.232999995","0.282000005","0.256000012","0.32100001","28.983999252","28.951000214","28.725999832","30.792999268","29.912000656","31.069000244","65.164482423"
"0.257999986","0.173999995","0.219999999","0.273999989","0.247999996","0.354999989","28.979000092","28.937999725","28.708999634","30.784999847","29.906000137","31.086000443","64.230215404"
"0.282999992","0.192000002","0.270000011","0.256000012","0.224000007","0.254999995","29.051000595","29.079999924","28.993999481","30.754999161","29.784999847","30.780000687","66.00675671"
"0.282999992","0.200000003","0.261999995","0.266000003","0.226999998","0.263999999","28.966999054","28.950000763","28.829999924","30.781999588","29.875","30.947000504","66.288282361"
"0.296000004","0.193000004","0.263000011","0.259000003","0.232999995","0.273999989","28.955999374","28.927999496","28.788999557","30.777999878","29.881000519","30.971000671","66.118577276"
"0.270000011","0.180000007","0.236000001","0.279000014","0.25","0.317999989","28.971000671","28.934999466","28.73900032","30.76499939","29.865999222","31.027999878","65.407698389"
"0.27700001","0.194999993","0.263000011","0.252999991","0.217999995","0.259000003","28.975000381","28.9810009","28.850999832","30.812000275","29.899000168","30.936000824","65.820477361"
"0.300000012","0.209999993","0.270000011","0.244000003","0.218999997","0.261000007","28.982000351","28.976999283","28.899999619","30.767999649","29.827999115","30.840999603","65.976728587"
"0.273000002","0.193000004","0.248999998","0.263999999","0.237000003","0.275000006","28.993000031","28.965999603","28.801000595","30.766000748","29.86400032","30.975999832","65.986586077"
"0.312000006","0.214000002","0.277999997","0.234999999","0.211999997","0.25999999","28.961999893","28.965999603","28.917999268","30.763999939","29.833999634","30.815999985","65.843812615"
"0.27700001","0.200000003","0.254000008","0.256000012","0.229000002","0.272000015","29.01499939","29.025999069","28.903999329","30.767000198","29.849000931","30.891000748","65.797715011"
"0.256000012","0.187999994","0.243000001","0.273999989","0.246999994","0.307999998","29.027999878","29.003000259","28.805999756","30.698999405","29.826000214","30.961000443","64.922823268"
"0.305999994","0.211999997","0.286000013","0.248999998","0.218999997","0.247999996","28.947999954","28.971000671","28.915000916","30.792999268","29.847999573","30.839000702","66.216446837"
"0.287999988","0.194999993","0.254999995","0.263000011","0.237000003","0.27700001","28.995000839","28.975999832","28.850999832","30.724000931","29.805000305","30.900999069","66.159735776"
"0.300000012","0.202000007","0.256000012","0.254000008","0.230000004","0.294999987","28.947000504","28.976999283","28.86400032","30.854000092","29.898000717","30.892000198","65.653871821"
"0.279000014","0.188999996","0.238000005","0.280000001","0.252000004","0.319999993","29.024000168","29.059000015","28.933000565","30.722000122","29.770999908","30.833000183","65.596277784"
"0.275999993","0.195999995","0.264999986","0.254000008","0.225999996","0.284999996","29.01199913","29.049999237","28.952999115","30.75799942","29.802000046","30.805999756","64.936085803"
"0.300000012","0.202999994","0.273000002","0.256000012","0.230000004","0.272000015","28.919000626","28.923000336","28.843999863","30.812000275","29.872999191","30.909000397","65.901564738"
"0.245000005","0.178000003","0.224999994","0.284000009","0.259000003","0.333000004","29.016000748","28.98500061","28.771999359","30.73800087","29.847000122","31.028999329","64.679134356"
"0.280999988","0.188999996","0.25","0.261000007","0.229000002","0.287999988","29.013000488","29.017000198","28.881999969","30.787000656","29.858999252","30.903999329","65.683578364"
"0.280000001","0.192000002","0.272000015","0.254999995","0.221000001","0.273000002","28.919000626","28.934000015","28.825000763","30.840999603","29.920999527","30.947999954","65.238445445"
"0.317000002","0.204999998","0.261000007","0.250999987","0.225999996","0.287999988","28.995000839","29.058000565","29.020000458","30.740999222","29.774000168","30.740999222","66.133720751"
"0.275999993","0.188999996","0.266000003","0.250999987","0.225999996","0.27700001","28.972000122","28.979000092","28.86700058","30.767000198","29.840000153","30.875","65.052524216"
"0.293000013","0.194999993","0.266000003","0.254000008","0.221000001","0.272000015","28.924999237","28.905000687","28.784999847","30.829000473","29.933000565","30.974000931","65.836109339"
"0.303000003","0.202000007","0.261999995","0.239999995","0.217999995","0.277999997","28.934999466","28.98500061","28.961999893","30.785999298","29.801000595","30.777000427","65.652694807"
"0.273000002","0.193000004","0.254999995","0.261999995","0.231999993","0.298999995","29.030000687","29.035999298","28.910999298","30.756000519","29.823999405","30.8560009","64.971598603"
"0.275999993","0.194000006","0.257999986","0.268000007","0.231000006","0.284999996","28.931999207","28.952999115","28.829999924","30.802999496","29.88599968","30.941999435","65.593254512"
"0.25","0.177000001","0.229000002","0.27700001","0.252999991","0.308999985","29.013999939","29.021999359","28.851999283","30.73500061","29.820999146","30.959999084","65.229432134"
"0.279000014","0.186000004","0.256999999","0.26699999","0.230000004","0.284999996","28.996999741","29.0189991","28.872999191","30.746999741","29.849000931","30.88699913","65.67819175"
"0.277999997","0.194000006","0.263000011","0.246000007","0.221000001","0.282000005","28.924999237","28.900999069","28.76499939","30.802999496","29.917999268","30.976999283","64.894204459"
"0.291999996","0.204999998","0.282000005","0.266000003","0.231999993","0.279000014","28.971000671","29.013000488","28.920000076","30.766000748","29.809999466","30.802999496","65.471079044"
"0.287","0.194000006","0.252999991","0.261999995","0.228","0.287999988","28.934999466","28.943000793","28.829999924","30.798999786","29.888999939","30.940999985","65.806878829"
"0.272000015","0.188999996","0.252000004","0.280000001","0.239999995","0.294999987","28.948999405","28.969999313","28.815999985","30.73800087","29.843999863","30.940000534","65.715314895"
"0.296000004","0.194999993","0.245000005","0.254000008","0.225999996","0.294999987","28.972000122","29.013000488","28.927999496","30.791999817","29.843999863","30.847999573","65.86829976"
"0.303000003","0.192000002","0.261000007","0.264999986","0.234999999","0.284999996","28.922000885","28.930000305","28.774000168","30.798999786","29.902999878","30.983999252","66.225178004"
"0.294999987","0.200000003","0.261999995","0.275999993","0.233999997","0.280000001","28.98900032","29.069000244","29.030000687","30.694999695","29.721000671","30.712999344","66.442145634"
"0.270000011","0.191","0.252999991","0.263999999","0.234999999","0.294","28.966999054","28.975000381","28.851999283","30.74600029","29.822999954","30.902000427","65.159920943"
"0.280999988","0.193000004","0.25999999","0.282999992","0.246000007","0.300000012","28.936000824","28.924999237","28.739999771","30.773000717","29.888000488","31.016000748","65.682021117"
"0.280999988","0.199000001","0.268999994","0.250999987","0.216999993","0.257999986","28.906999588","28.906000137","28.826000214","30.837999344","29.920000076","30.937999725","65.723389695"
"0.268999994","0.192000002","0.238999993","0.270999998","0.240999997","0.301999986","28.986999512","29.048000336","28.936000824","30.754999161","29.805999756","30.847999573","65.540951531"
"0.289000005","0.201000005","0.287","0.256000012","0.224999994","0.273999989","29.023000717","29.020999908","28.933000565","30.711999893","29.766000748","30.805000305","65.065274984"
"0.275999993","0.185000002","0.236000001","0.268000007","0.238000005","0.310000002","28.961000443","28.972999573","28.826000214","30.752000809","29.840999603","30.930999756","65.497025657"
"0.266000003","0.187999994","0.238000005","0.284999996","0.245000005","0.312999994","28.982000351","28.979000092","28.813999176","30.781000137","29.874000549","30.979999542","65.56416938"
"0.280000001","0.186000004","0.246999994","0.254999995","0.224000007","0.268999994","28.899999619","28.919000626","28.806999207","30.812000275","29.906999588","30.961999893","66.172484899"
"0.307000011","0.200000003","0.246000007","0.248999998","0.224999994","0.294","28.989999771","29.049999237","28.99200058","30.777999878","29.805000305","30.771999359","66.053254506"
"0.277999997","0.187999994","0.254000008","0.259000003","0.232999995","0.282999992","28.903999329","28.964000702","28.870000839","30.834999084","29.892999649","30.892999649","65.563210691"
"0.291999996","0.204999998","0.254999995","0.26699999","0.231000006","0.239999995","28.999000549","28.982000351","28.900999069","30.74600029","29.823999405","30.88299942","67.604026748"
"0.287","0.200000003","0.263999999","0.241999999","0.219999999","0.256999999","29.072999954","29.100999832","29.035999298","30.778999329","29.797000885","30.73900032","65.827210929"
"0.234999999","0.172000006","0.194999993","0.263000011","0.246999994","0.351000011","29.086999893","29.063999176","28.902999878","30.74600029","29.799999237","30.931999207","64.03075895"
"0.261999995","0.188999996","0.237000003","0.254999995","0.231999993","0.266000003","29.025999069","29.038000107","28.944999695","30.763000488","29.809999466","30.864999771","66.040943252"
"0.287","0.191","0.231999993","0.252999991","0.233999997","0.287","29.030000687","29.065000534","29.006999969","30.760000229","29.759000778","30.770000458","66.237870563"
"0.284999996","0.196999997","0.238999993","0.263999999","0.234999999","0.293000013","29.027999878","29.062999725","29.003000259","30.75","29.763000488","30.791999817","66.099140459"
"0.289000005","0.202999994","0.263000011","0.237000003","0.209999993","0.254999995","28.9810009","28.982999802","28.920000076","30.843000412","29.902000427","30.86400032","65.824982865"
"0.252999991","0.174999997","0.216000006","0.264999986","0.247999996","0.310000002","29.069999695","29.093000412","28.966999054","30.770000458","29.791000366","30.850000381","65.32038073"
"0.275000006","0.194999993","0.259000003","0.238000005","0.214000002","0.246999994","29.031999588","29.090000153","29.048000336","30.770000458","29.771999359","30.721000671","65.803221746"
"0.291000009","0.196999997","0.259000003","0.238999993","0.210999995","0.240999997","29.080999374","29.159999847","29.138999939","30.754999161","29.749000549","30.634000778","66.547983345"
"0.282000005","0.187000006","0.238999993","0.277999997","0.238999993","0.298999995","28.961999893","28.968000412","28.801000595","30.784000397","29.88599968","30.979999542","66.237533272"
"0.282000005","0.194000006","0.256999999","0.25","0.221000001","0.261999995","29.038999557","29.080999374","29.01099968","30.7689991","29.798000336","30.778999329","65.982947166"
"0.270999998","0.194000006","0.240999997","0.256000012","0.231000006","0.282000005","29.084999084","29.150999069","29.086000443","30.7310009","29.7310009","30.693000793","65.703729077"
"0.282000005","0.197999999","0.248999998","0.248999998","0.224000007","0.296000004","28.983999252","28.969999313","28.816999435","30.818000793","29.917999268","30.968999863","65.124165606"
"0.312000006","0.215000004","0.287","0.248999998","0.216000006","0.252999991","28.978000641","29.006000519","28.972999573","30.7689991","29.805000305","30.777999878","66.206919459"
"0.254000008","0.182999998","0.231999993","0.275999993","0.243000001","0.305999994","29.030000687","29.068000793","28.958999634","30.736999512","29.778999329","30.830999374","65.318608193"
